Date,High,Low,Open,Close,Volume,Adj Close
2019-08-30,9.180000305175781,9.0600004196167,9.170000076293945,9.100000381469727,24162773,9.100000381469727
2019-09-02,9.5,9.149999618530273,9.15999984741211,9.430000305175781,77256808,9.430000305175781
2019-09-03,9.489999771118164,9.329999923706055,9.430000305175781,9.479999542236328,48259477,9.479999542236328
2019-09-04,10.130000114440918,9.529999732971191,9.529999732971191,9.949999809265137,172867337,9.949999809265137
2019-09-05,10.399999618530273,9.960000038146973,10.199999809265137,9.970000267028809,164778680,9.970000267028809
2019-09-06,10.069999694824219,9.880000114440918,9.979999542236328,9.970000267028809,68016139,9.970000267028809
2019-09-09,10.210000038146973,9.970000267028809,10.100000381469727,10.050000190734863,74671316,10.050000190734863
2019-09-10,10.0,9.869999885559082,9.970000267028809,9.949999809265137,47579252,9.949999809265137
2019-09-11,10.010000228881836,9.890000343322754,9.979999542236328,9.920000076293945,49083672,9.920000076293945
2019-09-12,10.180000305175781,9.930000305175781,9.979999542236328,10.170000076293945,83358524,10.170000076293945
2019-09-16,10.149999618530273,9.960000038146973,10.149999618530273,10.020000457763672,50599532,10.020000457763672
2019-09-17,10.010000228881836,9.8100004196167,10.010000228881836,9.819999694824219,49358324,9.819999694824219
2019-09-18,9.949999809265137,9.770000457763672,9.850000381469727,9.800000190734863,37346672,9.800000190734863
2019-09-19,9.890000343322754,9.75,9.84000015258789,9.890000343322754,25987218,9.890000343322754
2019-09-20,10.119999885559082,9.779999732971191,10.069999694824219,9.930000305175781,88491946,9.930000305175781
2019-09-23,9.880000114440918,9.630000114440918,9.829999923706055,9.710000038146973,48610811,9.710000038146973
2019-09-24,9.770000457763672,9.640000343322754,9.710000038146973,9.649999618530273,35513589,9.649999618530273
2019-09-25,9.670000076293945,9.529999732971191,9.619999885559082,9.619999885559082,31289570,9.619999885559082
2019-09-26,9.729999542236328,9.529999732971191,9.649999618530273,9.5600004196167,31968441,9.5600004196167
2019-09-27,9.609999656677246,9.529999732971191,9.550000190734863,9.5600004196167,22020337,9.5600004196167
2019-09-30,9.579999923706055,9.449999809265137,9.539999961853027,9.460000038146973,24328712,9.460000038146973
