Date,High,Low,Open,Close,Volume,Adj Close
2019-08-30,13.760000228881836,13.319999694824219,13.609999656677246,13.470000267028809,76508341,13.470000267028809
2019-09-02,13.800000190734863,13.4399995803833,13.510000228881836,13.729999542236328,80871829,13.729999542236328
2019-09-03,13.729999542236328,13.399999618530273,13.729999542236328,13.59000015258789,82531534,13.59000015258789
2019-09-04,13.890000343322754,13.5,13.5600004196167,13.850000381469727,83801240,13.850000381469727
2019-09-05,14.930000305175781,14.109999656677246,14.109999656677246,14.600000381469727,215778750,14.600000381469727
2019-09-06,14.800000190734863,14.470000267028809,14.600000381469727,14.75,103515626,14.75
2019-09-09,15.130000114440918,14.729999542236328,14.979999542236328,14.869999885559082,104922055,14.869999885559082
2019-09-10,14.869999885559082,14.619999885559082,14.869999885559082,14.670000076293945,57515926,14.670000076293945
2019-09-11,14.84000015258789,14.460000038146973,14.729999542236328,14.600000381469727,65395970,14.600000381469727
2019-09-12,14.770000457763672,14.569999694824219,14.600000381469727,14.75,51699111,14.75
2019-09-16,14.850000381469727,14.470000267028809,14.789999961853027,14.579999923706055,53629369,14.579999923706055
2019-09-17,14.529999732971191,14.170000076293945,14.5,14.319999694824219,62922432,14.319999694824219
2019-09-18,14.4399995803833,14.25,14.399999618530273,14.399999618530273,42132012,14.399999618530273
2019-09-19,14.460000038146973,14.199999809265137,14.4399995803833,14.4399995803833,45003514,14.4399995803833
2019-09-20,14.949999809265137,14.479999542236328,14.479999542236328,14.819999694824219,104523690,14.819999694824219
2019-09-23,14.720000267028809,14.3100004196167,14.699999809265137,14.4399995803833,62026375,14.4399995803833
2019-09-24,14.449999809265137,14.079999923706055,14.260000228881836,14.34000015258789,52643375,14.34000015258789
2019-09-25,14.479999542236328,14.15999984741211,14.270000457763672,14.399999618530273,44706858,14.399999618530273
2019-09-26,14.75,14.359999656677246,14.399999618530273,14.390000343322754,76030742,14.390000343322754
2019-09-27,14.550000190734863,14.180000305175781,14.4399995803833,14.40999984741211,38997516,14.40999984741211
2019-09-30,14.520000457763672,14.229999542236328,14.380000114440918,14.279999732971191,32978449,14.279999732971191
