Date,High,Low,Open,Close,Volume,Adj Close
2019-08-30,80.55999755859375,77.5,77.87999725341797,80.05000305175781,28779760,80.05000305175781
2019-09-02,80.68000030517578,78.83000183105469,80.48999786376953,79.61000061035156,22096641,79.61000061035156
2019-09-03,79.77999877929688,78.0,79.7300033569336,78.5,23575389,78.5
2019-09-04,79.48999786376953,77.30999755859375,78.77999877929688,78.27999877929688,18116779,78.27999877929688
2019-09-05,78.95999908447266,78.0,78.79000091552734,78.4800033569336,17726859,78.4800033569336
2019-09-06,80.18000030517578,77.80000305175781,79.13999938964844,80.11000061035156,20220556,80.11000061035156
2019-09-09,80.2300033569336,78.33000183105469,80.2300033569336,79.25,18028543,79.25
2019-09-10,81.25,79.1500015258789,79.55999755859375,80.56999969482422,19532212,80.56999969482422
2019-09-11,80.3499984741211,77.30000305175781,80.3499984741211,78.08999633789062,23722886,78.08999633789062
2019-09-12,78.94999694824219,77.58000183105469,78.4800033569336,78.5999984741211,12369321,78.5999984741211
2019-09-16,80.47000122070312,78.5,79.4000015258789,79.76000213623047,14850111,79.76000213623047
2019-09-17,80.37999725341797,78.81999969482422,79.5999984741211,79.02999877929688,11318386,79.02999877929688
2019-09-18,80.0999984741211,78.68000030517578,79.0,79.80999755859375,15819986,79.80999755859375
2019-09-19,81.37000274658203,79.47000122070312,80.16000366210938,80.13999938964844,17037973,80.13999938964844
2019-09-20,83.44000244140625,80.0,80.13999938964844,81.5,26180800,81.5
2019-09-23,82.04000091552734,80.58000183105469,82.04000091552734,81.0999984741211,16725703,81.0999984741211
2019-09-24,83.37999725341797,80.75,81.0,82.5,21748171,82.5
2019-09-25,83.77999877929688,81.58000183105469,82.13999938964844,82.83000183105469,16940741,82.83000183105469
2019-09-26,83.83000183105469,81.05999755859375,83.5,81.30999755859375,14984018,81.30999755859375
2019-09-27,82.0,80.66000366210938,81.4000015258789,81.05000305175781,12505615,81.05000305175781
2019-09-30,82.4000015258789,80.55000305175781,80.80000305175781,80.68000030517578,12338188,80.68000030517578
