Date,High,Low,Open,Close,Volume,Adj Close
2019-08-30,17.309999465942383,17.030000686645508,17.299999237060547,17.170000076293945,102755794,17.170000076293945
2019-09-02,17.34000015258789,17.139999389648438,17.200000762939453,17.260000228881836,76350253,17.260000228881836
2019-09-03,17.309999465942383,17.190000534057617,17.270000457763672,17.239999771118164,47539027,17.239999771118164
2019-09-04,17.610000610351562,17.229999542236328,17.229999542236328,17.579999923706055,96794748,17.579999923706055
2019-09-05,18.020000457763672,17.700000762939453,17.700000762939453,17.850000381469727,125469980,17.850000381469727
2019-09-06,18.0,17.81999969482422,17.950000762939453,17.969999313354492,60798111,17.969999313354492
2019-09-09,18.170000076293945,17.780000686645508,18.049999237060547,17.790000915527344,103945877,17.790000915527344
2019-09-10,17.850000381469727,17.579999923706055,17.799999237060547,17.65999984741211,72874075,17.65999984741211
2019-09-11,17.84000015258789,17.6299991607666,17.75,17.809999465942383,55878006,17.809999465942383
2019-09-12,17.940000534057617,17.770000457763672,17.93000030517578,17.889999389648438,60176302,17.889999389648438
2019-09-16,17.959999084472656,17.790000915527344,17.950000762939453,17.860000610351562,45609151,17.860000610351562
2019-09-17,17.81999969482422,17.459999084472656,17.81999969482422,17.559999465942383,51540294,17.559999465942383
2019-09-18,17.6200008392334,17.43000030517578,17.6200008392334,17.440000534057617,53166056,17.440000534057617
2019-09-19,17.530000686645508,17.360000610351562,17.450000762939453,17.459999084472656,43738527,17.459999084472656
2019-09-20,17.610000610351562,17.450000762939453,17.479999542236328,17.56999969482422,56072646,17.56999969482422
2019-09-23,17.549999237060547,17.34000015258789,17.540000915527344,17.479999542236328,39880842,17.479999542236328
2019-09-24,17.549999237060547,17.360000610351562,17.5,17.3700008392334,43258124,17.3700008392334
2019-09-25,17.459999084472656,17.209999084472656,17.350000381469727,17.31999969482422,42079090,17.31999969482422
2019-09-26,17.700000762939453,17.360000610351562,17.3799991607666,17.510000228881836,93166166,17.510000228881836
2019-09-27,17.729999542236328,17.3799991607666,17.59000015258789,17.690000534057617,66401628,17.690000534057617
2019-09-30,17.799999237060547,17.530000686645508,17.59000015258789,17.530000686645508,45842783,17.530000686645508
