Date,High,Low,Open,Close,Volume,Adj Close
2019-08-30,1146.0,1123.0,1125.0,1142.0,4489077,1142.0
2019-09-02,1144.97998046875,1129.0,1139.989990234375,1138.760009765625,2823433,1138.760009765625
2019-09-03,1151.02001953125,1128.56005859375,1140.0,1140.0,2948509,1140.0
2019-09-04,1142.9100341796875,1120.1099853515625,1140.800048828125,1125.010009765625,3360022,1125.010009765625
2019-09-05,1144.9000244140625,1128.0,1129.0,1144.0,3293084,1144.0
2019-09-06,1146.1500244140625,1131.0,1144.5,1142.489990234375,2617659,1142.489990234375
2019-09-09,1148.0,1135.0,1145.0,1136.52001953125,2937934,1136.52001953125
2019-09-10,1135.0,1120.010009765625,1134.300048828125,1123.8499755859375,2622707,1123.8499755859375
2019-09-11,1119.219970703125,1068.0,1119.219970703125,1069.52001953125,8171654,1069.52001953125
2019-09-12,1109.97998046875,1066.0,1066.0,1099.0,4121133,1099.0
2019-09-16,1103.949951171875,1083.0,1083.0,1099.0,3137180,1099.0
2019-09-17,1106.6600341796875,1087.0,1094.0,1094.010009765625,2519693,1094.010009765625
2019-09-18,1150.0,1108.1800537109375,1108.5,1148.9000244140625,6931447,1148.9000244140625
2019-09-19,1150.0,1137.0999755859375,1148.0,1145.0,2447980,1145.0
2019-09-20,1160.0,1147.5899658203125,1151.0,1157.4200439453125,3762666,1157.4200439453125
2019-09-23,1157.0,1131.0,1157.0,1149.0,3002633,1149.0
2019-09-24,1184.9000244140625,1152.0,1155.0,1184.0,3626913,1184.0
2019-09-25,1188.8699951171875,1170.5,1180.0,1174.0,2402458,1174.0
2019-09-26,1183.3499755859375,1158.81005859375,1174.93994140625,1167.0,2608194,1167.0
2019-09-27,1183.0,1153.0,1164.0,1174.75,2282661,1174.75
2019-09-30,1169.4300537109375,1150.0,1163.0,1150.0,3082514,1150.0
