Date,High,Low,Open,Close,Volume,Adj Close
2019-08-30,8.520000457763672,8.350000381469727,8.470000267028809,8.399999618530273,22159647,8.399999618530273
2019-09-02,8.65999984741211,8.380000114440918,8.40999984741211,8.579999923706055,38817574,8.579999923706055
2019-09-03,8.640000343322754,8.520000457763672,8.550000190734863,8.569999694824219,27956618,8.569999694824219
2019-09-04,8.789999961853027,8.510000228881836,8.5600004196167,8.75,57801400,8.75
2019-09-05,9.550000190734863,8.8100004196167,8.8100004196167,9.100000381469727,130445308,9.100000381469727
2019-09-06,9.149999618530273,8.949999809265137,9.100000381469727,9.149999618530273,68314191,9.149999618530273
2019-09-09,9.34000015258789,9.09000015258789,9.279999732971191,9.170000076293945,63480020,9.170000076293945
2019-09-10,9.220000267028809,9.050000190734863,9.180000305175781,9.199999809265137,46570896,9.199999809265137
2019-09-11,9.34000015258789,9.130000114440918,9.289999961853027,9.15999984741211,45373331,9.15999984741211
2019-09-12,9.470000267028809,9.149999618530273,9.180000305175781,9.420000076293945,91110390,9.420000076293945
2019-09-16,9.4399995803833,9.260000228881836,9.4399995803833,9.289999961853027,53736533,9.289999961853027
2019-09-17,9.270000457763672,9.0,9.199999809265137,9.020000457763672,49103348,9.020000457763672
2019-09-18,9.09000015258789,8.960000038146973,9.069999694824219,8.970000267028809,29227479,8.970000267028809
2019-09-19,9.15999984741211,8.960000038146973,9.010000228881836,9.140000343322754,33968208,9.140000343322754
2019-09-20,9.229999542236328,9.069999694824219,9.109999656677246,9.149999618530273,32586478,9.149999618530273
2019-09-23,9.09000015258789,8.979999542236328,9.079999923706055,9.039999961853027,30165455,9.039999961853027
2019-09-24,9.069999694824219,8.960000038146973,9.029999732971191,9.0,21661029,9.0
2019-09-25,8.970000267028809,8.779999732971191,8.960000038146973,8.800000190734863,37550783,8.800000190734863
2019-09-26,8.899999618530273,8.670000076293945,8.819999694824219,8.699999809265137,30455901,8.699999809265137
2019-09-27,8.729999542236328,8.609999656677246,8.6899995803833,8.6899995803833,19042104,8.6899995803833
2019-09-30,8.739999771118164,8.600000381469727,8.699999809265137,8.600000381469727,16615600,8.600000381469727
