Date,High,Low,Open,Close,Volume,Adj Close
2019-08-30,9.039999961853027,8.930000305175781,8.970000267028809,9.020000457763672,28650640,9.020000457763672
2019-09-02,9.0600004196167,9.0,9.039999961853027,9.010000228881836,20574120,9.010000228881836
2019-09-03,9.050000190734863,8.960000038146973,9.050000190734863,8.989999771118164,20983943,8.989999771118164
2019-09-04,9.09000015258789,8.970000267028809,9.0,9.079999923706055,29320578,9.079999923706055
2019-09-05,9.229999542236328,9.100000381469727,9.100000381469727,9.140000343322754,38109521,9.140000343322754
2019-09-06,9.1899995803833,9.100000381469727,9.140000343322754,9.1899995803833,29099036,9.1899995803833
2019-09-09,9.260000228881836,9.140000343322754,9.229999542236328,9.170000076293945,33225654,9.170000076293945
2019-09-10,9.229999542236328,9.119999885559082,9.170000076293945,9.210000038146973,26341598,9.210000038146973
2019-09-11,9.300000190734863,9.239999771118164,9.300000190734863,9.279999732971191,34001560,9.279999732971191
2019-09-12,9.34000015258789,9.260000228881836,9.279999732971191,9.329999923706055,25362907,9.329999923706055
2019-09-16,9.34000015258789,9.239999771118164,9.34000015258789,9.279999732971191,22662899,9.279999732971191
2019-09-17,9.289999961853027,9.199999809265137,9.289999961853027,9.199999809265137,28866456,9.199999809265137
2019-09-18,9.239999771118164,9.180000305175781,9.229999542236328,9.1899995803833,17790750,9.1899995803833
2019-09-19,9.220000267028809,9.130000114440918,9.210000038146973,9.180000305175781,16683855,9.180000305175781
2019-09-20,9.300000190734863,9.180000305175781,9.1899995803833,9.289999961853027,33570682,9.289999961853027
2019-09-23,9.260000228881836,9.130000114440918,9.25,9.180000305175781,18917394,9.180000305175781
2019-09-24,9.210000038146973,9.140000343322754,9.140000343322754,9.1899995803833,18981285,9.1899995803833
2019-09-25,9.3100004196167,9.15999984741211,9.15999984741211,9.289999961853027,31718439,9.289999961853027
2019-09-26,9.539999961853027,9.270000457763672,9.329999923706055,9.399999618530273,64757865,9.399999618530273
2019-09-27,9.460000038146973,9.3100004196167,9.399999618530273,9.380000114440918,30373012,9.380000114440918
2019-09-30,9.449999809265137,9.329999923706055,9.369999885559082,9.350000381469727,21520924,9.350000381469727
