Date,High,Low,Open,Close,Volume,Adj Close
2019-08-30,96.3499984741211,94.43000030517578,95.0,95.4800033569336,8751967,95.4800033569336
2019-09-02,96.18000030517578,92.1500015258789,96.02999877929688,94.38999938964844,10878446,94.38999938964844
2019-09-03,95.44999694824219,93.75,94.18000030517578,94.58000183105469,6507787,94.58000183105469
2019-09-04,94.0,91.30999755859375,94.0,92.23999786376953,11864239,92.23999786376953
2019-09-05,95.0,92.86000061035156,93.25,93.05000305175781,10957130,93.05000305175781
2019-09-06,95.30000305175781,92.41999816894531,94.0,94.18000030517578,8479111,94.18000030517578
2019-09-09,95.44999694824219,93.52999877929688,94.86000061035156,93.80000305175781,6948887,93.80000305175781
2019-09-10,94.29000091552734,92.37000274658203,93.69000244140625,92.98999786376953,6430649,92.98999786376953
2019-09-11,93.30000305175781,90.4000015258789,93.08999633789062,91.11000061035156,10940851,91.11000061035156
2019-09-12,92.6500015258789,90.0,91.0999984741211,92.38999938964844,6765101,92.38999938964844
2019-09-16,93.08999633789062,91.80000305175781,93.0,92.75,5263857,92.75
2019-09-17,93.47000122070312,91.69999694824219,92.80000305175781,92.04000091552734,5619990,92.04000091552734
2019-09-18,95.05999755859375,92.08000183105469,92.30000305175781,93.80000305175781,8378126,93.80000305175781
2019-09-19,95.9000015258789,94.0,94.69000244140625,95.61000061035156,8949698,95.61000061035156
2019-09-20,95.95999908447266,93.37000274658203,95.86000061035156,93.37000274658203,15988823,93.37000274658203
2019-09-23,93.6500015258789,92.0,93.6500015258789,92.79000091552734,6466568,92.79000091552734
2019-09-24,94.1500015258789,92.19999694824219,93.19999694824219,93.80000305175781,5746471,93.80000305175781
2019-09-25,95.3499984741211,93.22000122070312,93.77999877929688,94.19000244140625,6583848,94.19000244140625
2019-09-26,95.4000015258789,93.37999725341797,94.81999969482422,93.52999877929688,5368567,93.52999877929688
2019-09-27,94.3499984741211,92.0,93.9000015258789,93.01000213623047,5527726,93.01000213623047
2019-09-30,94.58000183105469,92.58000183105469,92.58000183105469,93.05999755859375,5693641,93.05999755859375
