Date,High,Low,Open,Close,Volume,Adj Close
2019-08-30,3.549999952316284,3.5199999809265137,3.549999952316284,3.5299999713897705,71807855,3.5299999713897705
2019-09-02,3.549999952316284,3.5299999713897705,3.5299999713897705,3.5399999618530273,81675660,3.5399999618530273
2019-09-03,3.559999942779541,3.5399999618530273,3.5399999618530273,3.549999952316284,81668623,3.549999952316284
2019-09-04,3.5999999046325684,3.5399999618530273,3.549999952316284,3.5999999046325684,134434142,3.5999999046325684
2019-09-05,3.6500000953674316,3.5999999046325684,3.5999999046325684,3.619999885559082,131523688,3.619999885559082
2019-09-06,3.640000104904175,3.609999895095825,3.640000104904175,3.630000114440918,67689681,3.630000114440918
2019-09-09,3.6600000858306885,3.619999885559082,3.6500000953674316,3.630000114440918,87435328,3.630000114440918
2019-09-10,3.640000104904175,3.5999999046325684,3.630000114440918,3.619999885559082,69503426,3.619999885559082
2019-09-11,3.6600000858306885,3.619999885559082,3.630000114440918,3.6600000858306885,101453382,3.6600000858306885
2019-09-12,3.6700000762939453,3.6500000953674316,3.6700000762939453,3.6600000858306885,68494513,3.6600000858306885
2019-09-16,3.6600000858306885,3.640000104904175,3.6600000858306885,3.6600000858306885,65908033,3.6600000858306885
2019-09-17,3.6600000858306885,3.609999895095825,3.6500000953674316,3.619999885559082,74391925,3.619999885559082
2019-09-18,3.630000114440918,3.5999999046325684,3.630000114440918,3.5999999046325684,66258757,3.5999999046325684
2019-09-19,3.619999885559082,3.5899999141693115,3.609999895095825,3.609999895095825,65529753,3.609999895095825
2019-09-20,3.630000114440918,3.5999999046325684,3.619999885559082,3.609999895095825,110878048,3.609999895095825
2019-09-23,3.619999885559082,3.5899999141693115,3.609999895095825,3.5999999046325684,59755386,3.5999999046325684
2019-09-24,3.619999885559082,3.5999999046325684,3.609999895095825,3.5999999046325684,45802034,3.5999999046325684
2019-09-25,3.609999895095825,3.5799999237060547,3.5999999046325684,3.5899999141693115,57636691,3.5899999141693115
2019-09-26,3.630000114440918,3.5899999141693115,3.5999999046325684,3.609999895095825,105534969,3.609999895095825
2019-09-27,3.609999895095825,3.569999933242798,3.609999895095825,3.5999999046325684,96375888,3.5999999046325684
2019-09-30,3.609999895095825,3.5799999237060547,3.5899999141693115,3.5799999237060547,75877957,3.5799999237060547
